cz,czname,emp_pooled2010,emp_white2010,emp_black2010,emp_pooled1980,emp_white1980,emp_black1980,emp_pooled1990,emp_white1990,emp_black1990,emp_pooled2000,emp_white2000,emp_black2000,emp_pooled2009,emp_white2009,emp_black2009,frac_coll_pooled2010,frac_coll_white2010,frac_coll_black2010,frac_coll_pooled1980,frac_coll_white1980,frac_coll_black1980,frac_coll_pooled1990,frac_coll_white1990,frac_coll_black1990,frac_coll_pooled2000,frac_coll_white2000,frac_coll_black2000,frac_coll_pooled2009,frac_coll_white2009,frac_coll_black2009,foreign_share1980,foreign_share1990,foreign_share2000,foreign_share2009,gini2010,gini1990,gini2000,hhinc_median_pooled2010,hhinc_median_white2010,hhinc_median_black2010,hhinc_median_pooled1980,hhinc_median_white1980,hhinc_median_black1980,hhinc_median_pooled1990,hhinc_median_white1990,hhinc_median_black1990,hhinc_median_pooled2000,hhinc_median_white2000,hhinc_median_black2000,hhinc_median_pooled2009,hhinc_median_white2009,hhinc_median_black2009,percap_inc_pooled2010,percap_inc_white2010,percap_inc_black2010,percap_inc_pooled1980,percap_inc_white1980,percap_inc_black1980,percap_inc_pooled1990,percap_inc_white1990,percap_inc_black1990,percap_inc_pooled2000,percap_inc_white2000,percap_inc_black2000,percap_inc_pooled2009,percap_inc_white2009,percap_inc_black2009,poor_share_pooled2010,poor_share_white2010,poor_share_black2010,poor_share_pooled1980,poor_share_white1980,poor_share_black1980,poor_share_pooled1990,poor_share_white1990,poor_share_black1990,poor_share_pooled2000,poor_share_white2000,poor_share_black2000,poor_share_pooled2009,poor_share_white2009,poor_share_black2009,share_white2010,share_black2010,share_white1980,share_black1980,share_white1990,share_black1990,share_white2000,share_black2000,singlepar_pooled2010,singlepar_white2010,singlepar_black2010,singlepar_pooled1980,singlepar_white1980,singlepar_black1980,singlepar_pooled1990,singlepar_white1990,singlepar_black1990,singlepar_pooled2000,singlepar_white2000,singlepar_black2000,change_emp_white1980_2000,change_emp_white1990_2009,change_emp_white1990_2010,change_emp_black1980_2000,change_emp_black1990_2009,change_emp_black1990_2010,change_emp_pooled1980_2000,change_emp_pooled1990_2009,change_emp_pooled1990_2010,change_frac_coll_white1980_2000,change_frac_coll_white1990_2009,change_frac_coll_white1990_2010,change_frac_coll_black1980_2000,change_frac_coll_black1990_2009,change_frac_coll_black1990_2010,change_frac_coll_pooled1980_2000,change_frac_coll_pooled1990_2009,change_frac_coll_pooled1990_2010,change_hhinc_white1980_2000,change_hhinc_white1990_2009,change_hhinc_white1990_2010,change_hhinc_black1980_2000,change_hhinc_black1990_2009,change_hhinc_black1990_2010,change_hhinc_pooled1980_2000,change_hhinc_pooled1990_2009,change_hhinc_pooled1990_2010,change_percap_inc_white1980_2000,change_percap_inc_white1990_2009,change_percap_inc_white1990_2010,change_percap_inc_black1980_2000,change_percap_inc_black1990_2009,change_percap_inc_black1990_2010,change_poor_share_white1980_2000,change_poor_share_white1990_2009,change_poor_share_white1990_2010,change_poor_share_black1980_2000,change_poor_share_black1990_2009,change_poor_share_black1990_2010,change_share_white1980_2000,change_share_white1990_2010,change_share_black1980_2000,change_share_black1990_2010,change_singlepar_white1980_2000,change_singlepar_white1990_2010,change_singlepar_black1980_2000,change_singlepar_black1990_2010,change_singlepar_pooled1980_2000,change_singlepar_pooled1990_2010,change_foreign_share1980_2000,change_foreign_share1990_2009,change_gini1990_2010,pop_pooled2010,pop_pooled1990,state
4102,Pine Bluff,0.56581575,0.62734854,0.49870872,0.57059199,0.62896919,0.45362675,0.59422326,0.66119868,0.48344374,0.58077705,0.65038538,0.48174056,0.57763338,0.6338861,0.51209939,0.15134907,0.1633279,0.11813211,0.10166878,0.11482857,0.068829082,0.12066846,0.13236113,0.094671227,0.13816616,0.15129118,0.10755757,0.14764187,0.15619256,0.11882368,0.005421711,0.80397683,0.98436838,0.020154433,0.468397728,0.469936243,0.475736295,46792.4758,61626.4364,32143.79361,42557.66301,54985.29581,25852.039,47266.21025,59824.06455,26675.82927,53222.51267,65926.26488,35195.2199,45941.54611,58672.56507,31680.67181,25182.09404,32871.23375,16958.28423,18780.9,24003.236,10416.626,22481.818,28975.29027,12961.00405,27008.25368,34106.75277,18302.41783,25188.4235,32502.37782,16635.74005,0.2448878,0.12962462,0.38416916,0.2405569,0.12226168,0.43941385,0.26009563,0.13006565,0.46519709,0.21559559,0.11730441,0.35033104,0.25041521,0.13783996,0.39907163,0.52104986,0.43928704,0.62216473,0.37210855,0.60383409,0.3876552,0.55820298,0.41495046,0.45387226,0.27235383,0.66685164,0.2135382,0.10868797,0.41048044,0.29407197,0.14360252,0.52366453,0.37278086,0.20375592,0.58165693,0.021416236,-0.02731256,-0.033850111,0.028113794,0.02865565,0.015264995,0.010185027,-0.016589891,-0.028407549,0.036462598,0.023831431,0.030966785,0.038728487,0.024152454,0.023460878,0.036497381,0.026973402,0.030680601,10940.969,-1151.4994,1802.3718,10373.721,5004.8423,5467.9644,10664.85,-1324.6641,-473.7345,10103.517,3527.0874,3895.9436,7885.7915,3674.7358,3997.28,-0.004957276,0.007774314,-0.000441031,-0.089082785,-0.06612546,-0.081027925,-0.063961744,-0.082784258,0.042841904,0.051631834,0.095067941,0.12875129,0.17117652,0.14318709,0.15924266,0.15980028,0.97894663,-0.78382236,-0.001538515,155083,168631,5
4103,El Dorado,0.59575796,0.65987396,0.48390731,0.58807737,0.62902367,0.49261224,0.6476894,0.69511455,0.54103881,0.63117564,0.69229859,0.51279193,0.60765851,0.67161191,0.49754232,0.14235252,0.17763625,0.075520538,0.095888466,0.11584618,0.039322771,0.11830517,0.14174691,0.054528423,0.13252975,0.16605523,0.056314748,0.14086282,0.17508438,0.072600037,0.0044244,0.77827996,0.99025297,0.011736036,0.458659697,0.457720468,0.469866063,47472.20212,59598.36531,29898.44753,42902.0906,52145.25958,26432.04248,51024.69047,61332.72978,28793.75518,53580.65691,64787.83528,32173.86984,47012.96028,58556.51994,29514.50153,26752.91963,32622.99935,17345.11384,20602.137,25104.48,11139.799,25088.291,30419.63389,13768.6154,28548.9907,34691.34309,17659.31012,27066.57482,32770.08309,17691.59567,0.19975209,0.1221734,0.33285087,0.20460141,0.10954849,0.40244851,0.21350831,0.11402183,0.42554367,0.18857345,0.096741408,0.3585164,0.20149033,0.12249654,0.34396306,0.61256313,0.35243753,0.67835271,0.3175697,0.67472404,0.3204872,0.63900167,0.34268829,0.40803364,0.26305038,0.64574713,0.19144672,0.10567677,0.37905622,0.24471544,0.13641393,0.47146404,0.33072722,0.19810189,0.55728769,0.063274913,-0.023502601,-0.035240542,0.023774469,-0.043496475,-0.057131473,0.043098282,-0.0400309,-0.051931474,0.05020906,0.03333747,0.035889339,0.018819727,0.018071616,0.020992119,0.036641281,0.022557646,0.024047347,12642.576,-2776.21,-1734.3645,5689.3667,720.7464,1104.6924,10678.566,-4011.7302,-3552.4885,9586.8623,2350.4492,2203.3655,6363.0879,3922.9802,3576.4983,-0.012807093,0.00847471,0.008151571,-0.043268077,-0.081580617,-0.092692778,-0.039351046,-0.06216095,0.025118612,0.031950328,0.092425115,0.12663643,0.17823148,0.17428306,0.13928051,0.16331822,0.98582858,-0.76654398,0.000939229,81243,92733,5
4200,Little Rock,0.70264518,0.72438836,0.62954211,0.66054124,0.67466217,0.55323201,0.71666169,0.73233467,0.62194389,0.714167,0.74153429,0.5990364,0.7087965,0.73214132,0.62109536,0.2621302,0.29371655,0.1685012,0.14608136,0.15909486,0.068246648,0.18454452,0.19959551,0.11598793,0.23340084,0.25972602,0.13709293,0.26313078,0.29524273,0.16040458,0.011750972,0.70729017,0.97781956,0.034442116,0.450066287,0.421648101,0.436165228,65022.26838,72969.16672,43850.19153,56217.80389,59760.10851,35476.57741,63743.71106,68601.31725,40995.70313,70925.62271,77552.46293,46599.4625,65265.72794,72848.26786,41869.82934,35166.29225,40770.89093,21638.30502,23948.021,26314.58,12859.897,30037.605,33490.4323,16601.87432,36271.26108,41099.77134,22239.47438,35287.64675,40905.3953,21262.7743,0.14606117,0.10539435,0.26466304,0.13100983,0.097789481,0.30763274,0.13498783,0.099315621,0.29422283,0.11933322,0.081934676,0.26504415,0.14235573,0.10122442,0.27637336,0.72484422,0.21318851,0.83317292,0.15704773,0.82312608,0.16523772,0.77387053,0.19142184,0.35564977,0.25399432,0.60585117,0.18146662,0.13685298,0.40237081,0.22845317,0.16940403,0.46880499,0.29972962,0.2193329,0.5519982,0.066872083,-0.000193369,-0.007946336,0.046452541,-0.000848507,0.007598191,0.0536258,-0.007865164,-0.014016511,0.10063116,0.095647223,0.094121024,0.07246007,0.044416659,0.052513268,0.087319471,0.078586273,0.07758569,17792.354,4246.9507,4367.8496,10995.526,874.12622,2854.4885,14707.819,1522.0167,1278.5575,14785.191,7414.9629,7280.4585,9295.9238,4660.8999,5036.4307,-0.015854804,0.001908797,0.006078726,-0.040466722,-0.017849486,-0.029559799,-0.059302367,-0.09828186,0.034374092,0.047950789,0.082479939,0.084590301,0.14962737,0.13704619,0.11826298,0.12719661,0.96606863,-0.67284805,0.028418187,721030,554185,5
4301,Stuttgart,0.65355331,0.69382071,0.51854616,0.59676325,0.62450469,0.50070006,0.66213697,0.69418138,0.54784846,0.65810555,0.70714623,0.49994084,0.66875571,0.7103107,0.54840744,0.13180588,0.15210779,0.05396938,0.072477281,0.079296432,0.039813858,0.090934679,0.099836349,0.049925573,0.1057881,0.1192566,0.047198825,0.11573142,0.13443574,0.048778266,0.004970399,0.85555178,0.99566901,0.010194467,0.454160186,0.485348049,0.477648866,49201.73043,56812.54542,29452.6033,40193.67891,46119.0793,23420.14279,43347.29265,49111.45924,25065.94656,52337.67968,57588.22017,32983.24613,48065.95264,55918.69681,30740.07024,27999.71177,32923.40685,15174.58336,19905.912,23027.949,9631.0508,23987.887,27823.55971,11447.80188,28492.71378,32494.1445,16235.23474,26922.49715,31415.19988,14825.84318,0.18724249,0.1293804,0.3537946,0.23855954,0.16341609,0.48599988,0.24301052,0.16562489,0.49086472,0.192389,0.12495206,0.39881259,0.19372337,0.13078557,0.36479318,0.72312874,0.24768168,0.76815218,0.22763999,0.76172984,0.23346509,0.74356061,0.24116026,0.39286235,0.27357402,0.71339154,0.18017945,0.1237867,0.38821951,0.25130644,0.16145542,0.52513653,0.32987574,0.21909595,0.62624925,0.082641557,0.016129324,-0.000360669,-0.000759233,0.000558953,-0.029302316,0.061342306,0.006618683,-0.008583719,0.039960168,0.034599386,0.052271441,0.007384967,-0.001147308,0.004043806,0.033310819,0.024796735,0.040871207,11469.141,6807.2378,7701.0859,9563.1035,5674.1235,4386.6567,12144.001,4718.6602,5854.4375,9466.1963,3591.6401,5099.8472,6604.1841,3378.0413,3726.7815,-0.038464028,-0.034839317,-0.036244486,-0.08718729,-0.12607153,-0.1370701,-0.024591617,-0.038601078,0.013520272,0.014216587,0.095309243,0.1121186,0.23802975,0.18825497,0.14969628,0.14155589,0.99069864,-0.8453573,-0.031187862,35883,42504,5
4302,Searcy,0.62274384,0.63538533,0.60189474,0.55956048,0.56440675,0.52943969,0.63401449,0.64073354,0.54537588,0.6343739,0.6491428,0.49657166,0.63407785,0.6459921,0.58952755,0.1509781,0.15345016,0.13438323,0.085920393,0.088455081,0.042452041,0.099901706,0.10219111,0.042194184,0.14204986,0.14529136,0.11204898,0.14754534,0.15166533,0.097540781,0.006869066,0.73183608,0.98754209,0.016511135,0.457650645,0.463313376,0.456032816,51061.77088,53672.16165,34522.58643,40938.81678,42013.61272,26287.8359,46378.20413,47757.04517,28022.04361,55636.50168,57708.12631,39642.89164,51372.13519,53730.92609,33880.72697,27595.79807,28848.35854,17285.81297,18111.779,18774.791,10758.122,23621.615,23985.7548,27880.43048,28375.9557,29556.12265,20523.38296,27502.89963,28855.83138,15765.35134,0.17821987,0.15759636,0.2450937,0.20122956,0.18394487,0.40416342,0.21002449,0.1910577,0.43866581,0.15317868,0.13349706,0.34023553,0.19089186,0.16924968,0.33892331,0.88163775,0.075014941,0.93068838,0.063609362,0.92520303,0.067147002,0.89829642,0.075193442,0.31014141,0.28031638,0.60229087,0.13831587,0.1233932,0.36139497,0.19060968,0.16626883,0.48357326,0.25392216,0.21992302,0.5830543,0.084736034,0.005258561,-0.00534826,-0.032868024,0.044151649,0.056518868,0.074813418,6.33E-05,-0.011270659,0.056836277,0.049474224,0.051259059,0.069596939,0.055346597,0.092189059,0.056129474,0.047643635,0.051076394,15694.515,5973.8809,5915.1162,13355.056,5858.6831,6500.543,14697.685,4993.9312,4683.5664,10781.332,4870.0767,4862.604,9765.2607,-12115.079,-10594.618,-0.050447807,-0.021808023,-0.033461329,-0.063927889,-0.099742495,-0.1935721,-0.03239198,-0.04356524,0.011584081,0.007867944,0.096529819,0.11404755,0.22165932,0.11871762,0.1156063,0.11953174,0.98067302,-0.71532494,-0.005662731,102333,83140,5
4401,London,0.51563096,0.5196802,0.32727972,0.4832744,0.48447484,0.38534781,0.52181959,0.52233934,0.51576656,0.53976727,0.54441249,0.46094894,0.52161616,0.52555752,0.29199943,0.11371219,0.11276942,0.053896733,0.074124649,0.073371328,0.079424173,0.088328004,0.088227913,0.13012148,0.10593805,0.1057285,0.055540726,0.1167227,0.115917,0.040557954,0.005229355,0.81064075,0.99333823,0.008625466,0.486105104,0.500311201,0.485966211,41065.05482,41191.64833,28477.90992,37983.06747,38151.99634,18090.3812,38691.66183,38767.59307,28773.25079,41388.85262,41361.9621,54282.81424,40988.51379,41093.2711,26348.31367,23003.07382,22922.66459,9344.616925,16394.662,16432.41,10037.72,19852.273,19866.96861,29052.50048,22922.27662,23064.56304,16616.83406,22528.59393,22671.40052,9039.600007,0.27423751,0.27025047,0.48457044,0.28489274,0.28176385,0.62491691,0.31666401,0.31563687,0.45820296,0.2767835,0.27735886,0.15363328,0.26743421,0.26287854,0.56122226,0.96763372,0.01217364,0.98870826,0.00900394,0.98771977,0.007956844,0.97374362,0.011521774,0.33394474,0.33269608,0.38861746,0.13351758,0.13215119,0.33235309,0.20846175,0.20681678,0.37189192,0.25585482,0.25473821,0.49305597,0.059937686,0.003218193,-0.002659141,0.02783782,-0.22376716,-0.18848686,0.056492873,-0.000203404,-0.006188633,0.032357167,0.027689097,0.024541512,-0.057175156,-0.089563526,-0.076224744,0.031813391,0.028394701,0.025384188,3209.9658,2325.678,2424.0552,43040.559,-2424.9368,-295.34085,3405.7852,2296.8521,2373.3931,6632.1533,2804.4319,3055.696,5107.0933,-20012.9,-19707.883,-0.004404991,-0.05275831,-0.045386389,-0.56613356,0.10301931,0.02636748,-0.014964636,-0.020086041,0.002517834,0.004216795,0.12258703,0.12587929,0.16070287,0.016725549,0.12233723,0.12548299,0.98810887,-0.8020153,-0.014206097,148099,128186,21
4402,Richmond,0.62884647,0.6307475,0.66395098,0.53925604,0.55016989,0.44186047,0.61916232,0.62301475,0.50988156,0.64296943,0.64486551,0.63437796,0.62990952,0.63466841,0.71070081,0.21457754,0.21725343,0.21848528,0.14025986,0.15219481,0.072766572,0.14850178,0.15041298,0.07314305,0.1731585,0.17396168,0.1051051,0.20886981,0.21153291,0.21402977,0.008220065,0.80948222,0.98899579,0.018131211,0.458984702,0.465337816,0.458873442,51552.59562,52655.60559,37824.97713,41911.89375,42981.23688,30640.85642,47200.53955,47940.63231,29507.46788,54150.77237,55026.8447,40440.29686,50500.11949,51636.80875,51061.73011,27304.87205,28002.85314,18299.84434,17586.232,18097.016,11942.798,22646.488,22977.6151,14797.20397,27879.02285,28147.26653,25301.70916,26779.02376,27308.61752,21241.95,0.21909209,0.20997524,0.3520456,0.24925232,0.24018341,0.33534136,0.247122,0.24215056,0.46334967,0.19736832,0.19346024,0.26679841,0.2282355,0.22228612,0.22045773,0.93766087,0.030384682,0.95249718,0.059697855,0.95862418,0.035005141,0.9488281,0.044446327,0.31420791,0.30440497,0.55112219,0.15760958,0.14679697,0.48447204,0.20460196,0.19550735,0.52482271,0.26261407,0.2532115,0.57217848,0.10678104,0.011653641,0.00773275,0.19251749,0.039280295,0.11597574,0.10371339,0.010747191,0.009684154,0.033732623,0.061119922,0.066840447,0.03233853,0.10523871,0.11338246,0.032898638,0.060368042,0.066075757,13444.302,3696.1765,4714.9731,9799.4404,21554.262,13383.037,12238.878,3299.5801,4352.0562,10690.333,4331.0024,5025.2378,13358.911,6579.7412,3471.2725,-0.054791156,-0.019864451,-0.032175321,-0.068542957,-0.19188111,-0.080619216,-0.003669096,-0.02096333,-0.015251528,-0.004620458,0.10641452,0.10889763,0.087706447,0.026299477,0.10500449,0.10960596,0.98077571,-0.79135102,-0.006353114,128138,98880,21
4501,West Liberty,0.41715729,0.42822817,0.38702765,0.41759118,0.41840026,,0.44120187,0.44256774,0.069685981,0.44475502,0.45903257,0.027124774,0.41197845,0.4207094,0.38808298,0.096231736,0.09855295,0,0.070903875,0.070825003,,0.074943371,0.074948736,0.041811585,0.085684374,0.085653551,0.025252525,0.091949947,0.093673214,0,0.002590137,0.87164694,0.99535894,0.005041917,0.517801713,0.51083967,0.525560181,33643.58358,33689.76586,,30883.99328,30868.59828,21567.28798,29824.42186,29762.38823,57267.71373,35920.12899,35970.43329,51446.68669,33010.50023,33031.55552,,21020.5121,21422.27326,6354.61579,14642.465,14557.862,,16376.193,16376.64962,13999.05704,21562.74225,21990.06804,5343.138553,20722.60113,21091.05776,5458.885261,0.31934074,0.31959841,0,0.36743227,0.36768842,,0.40712449,0.40757871,0.13978203,0.32332069,0.32261759,0.64285713,0.31222555,0.31214684,0,0.96825856,0.018632883,0.99611765,0.002621117,0.99424428,0.004294437,0.96948963,0.041799325,0.31187949,0.3106311,0.38993344,0.13431282,0.141407,0,0.20172921,0.20179044,0.22922261,0.25843757,0.25754204,0.33333334,0.040632319,-0.02185832,-0.014339568,,0.31839702,0.31734166,0.027163811,-0.029223386,-0.024044564,0.014828552,0.018724477,0.023604212,,-0.041811585,-0.041811585,0.014780502,0.017006578,0.021288369,5101.835,3269.1672,3927.3777,,,,5036.1357,3186.0786,3819.1616,7432.2061,4714.4082,5045.6235,,-8540.1719,-7644.4414,-0.045070834,-0.095431849,-0.087980285,,-0.17672852,-0.17672852,-0.026628023,-0.025985699,0.039120574,0.014338446,0.1393435,0.10884065,0.33333334,0.38993344,0.12412474,0.11015028,0.99276882,-0.86660504,0.006962044,47798,46312,21
4502,Hazard,0.46535918,0.46489638,0.45023862,0.41952947,0.42154574,0.33873901,0.4357127,0.43625808,0.29309458,0.42838138,0.42965001,0.37530538,0.47804892,0.47680089,0.51527017,0.11347437,0.1128022,0.21869445,0.06214752,0.062311087,0.068709798,0.068228848,0.068390593,0.010110284,0.085400879,0.083728373,0.083422281,0.11084297,0.10958123,0.096594125,0.003615546,0.8776567,0.99519944,0.004129177,0.489300124,0.483207041,0.498721483,40312.70298,40550.79365,21385.48067,41000.05292,41369.63331,36150.44581,36694.28188,36857.59101,22748.86592,37268.08444,37137.75863,25031.73774,40384.92799,40544.82434,25705.38859,23521.97684,23594.41121,20975.78021,17287.885,17344.521,14836.513,18297.461,18326.74129,12103.11583,21381.26924,21206.07773,18833.38008,23541.9363,23497.32488,20997.36329,0.27514768,0.27379975,0.43572307,0.27310959,0.27062869,0.34257156,0.33831933,0.33657482,0.548123,0.30208144,0.30206054,0.319085,0.27446279,0.27046227,0.45402524,0.97379154,0.011956467,0.97712857,0.022815311,0.98134613,0.015984204,0.97486591,0.015131712,0.30909514,0.30563268,0.54678339,0.12787405,0.12505589,0.26535428,0.1818504,0.17713301,0.4247371,0.248749,0.24478252,0.47819969,0.008104263,0.040542811,0.02863829,0.036887676,0.22217557,0.15714402,0.008851918,0.042336248,0.029646503,0.021417288,0.041190643,0.044411607,0.004130366,0.086483836,0.20858417,0.023253363,0.042614114,0.045245517,-4231.875,3687.2334,3693.2026,-7716.4536,2956.5227,-3327.0352,-3731.9685,3690.6462,3618.4209,3861.5569,5170.5835,5267.6699,2913.3386,8523.1865,8501.6035,0.031431857,-0.066112556,-0.062775083,0.086971164,-0.1568671,-0.17727345,-0.002262621,-0.007554576,-0.007683599,-0.004027736,0.11972664,0.12849967,0.21284541,0.088259891,0.12087495,0.12724476,0.99158388,-0.87352753,0.006093083,110165,125405,21
4601,Campbellsville,0.60182345,0.60772693,0.36602268,0.5844031,0.58592278,0.66272384,0.67277133,0.67636663,0.60397851,0.62746173,0.63071001,0.50026917,0.59742272,0.60120964,0.51920354,0.12972082,0.13213032,0.029191466,0.062137138,0.063412525,0.028182451,0.077058278,0.078955241,0.008233259,0.10180095,0.10157061,0.1210091,0.12939973,0.13142924,0.055681653,0.004962297,0.86413473,0.98992527,0.013884655,0.461309555,0.454646999,0.497529516,44363.31687,44834.21699,35697.55254,37979.55438,38283.06342,29090.93155,43557.40747,44113.14004,33502.23626,44937.80881,45403.07795,27504.26213,44260.75198,44767.17292,36941.52795,24129.85998,24446.51671,17525.43409,17133.76,17351.617,12741.152,22005.383,22218.39097,14213.99642,26403.43845,26594.34149,17467.45139,23939.63413,24278.92115,15030.54924,0.23139749,0.2270495,0.39794621,0.27236155,0.2680538,0.33715764,0.23890391,0.23431684,0.33243144,0.21736978,0.21172908,0.45950362,0.22025356,0.21563284,0.43795982,0.94845891,0.024411332,0.96938539,0.028857455,0.97014618,0.027021615,0.96204054,0.037270844,0.31510931,0.30625272,0.57640845,0.12121097,0.11762278,0.19329379,0.17215849,0.16635868,0.36445031,0.25324437,0.24442454,0.55653322,0.044787247,-0.075156949,-0.068639666,-0.096891165,-0.071471363,-0.22465225,0.043058585,-0.075348601,-0.070947908,0.038158089,0.052474,0.053175092,0.10484088,0.047448397,0.020958208,0.039663807,0.052341446,0.05266254,7120.0146,654.0329,721.07697,2750.4739,3175.7405,1931.7653,6958.2544,703.34448,805.90936,9242.7236,2060.5303,2228.1257,6300.4473,816.5528,3311.4377,-0.056324739,-0.018684009,-0.007267343,0.037131388,0.10552839,0.065514795,-0.007344821,-0.021687258,-0.005939465,-0.002610283,0.12680176,0.13989404,0.27393281,0.18531221,0.13203339,0.14295082,0.98496294,-0.85025007,0.006662556,87946,75804,21
4602,Somerset,0.55589169,0.56049144,0.43372336,0.49978906,0.50097829,0.44069454,0.56529033,0.56700391,0.39997441,0.58131415,0.58392709,0.56565654,0.55858237,0.56273419,0.35322282,0.11380573,0.11370841,0.10801043,0.061231509,0.061313432,0,0.074676774,0.074738115,0.019340349,0.088682495,0.08819326,0.057071961,0.10477552,0.10482362,0.090894148,0.002997335,0.8023454,0.99236298,0.013362301,0.474571725,0.462452851,0.482219714,40829.62133,41102.06437,72804.1635,35043.80213,35124.01674,38287.01456,38241.6207,38267.62166,49579.44832,44502.98578,44705.81494,47330.95175,40878.4802,40880.99743,73492.53992,23830.15694,24066.70677,20912.30884,16458.244,16503.209,12115.173,19451.811,19491.97567,16500.91514,25097.61407,25142.03401,22433.49922,22907.10352,23039.13965,20442.40191,0.24784714,0.24581726,0.34071657,0.28552926,0.28384462,0.47233441,0.29594725,0.29420015,0.31417581,0.22891,0.22739734,0.13578275,0.24081987,0.24056345,0.24537589,0.95793694,0.015249544,0.98607743,0.014098071,0.98623347,0.00974515,0.97751904,0.010823402,0.3269625,0.32623899,0.49561638,0.13609397,0.13511856,0.20346503,0.19497983,0.19288589,0.31606522,0.25396883,0.25191504,0.40526831,0.082948834,-0.00426971,-0.006512429,0.05442059,-0.19075646,-0.10306834,0.081525072,-0.006707979,-0.00939863,0.02687983,0.030085502,0.038970292,0.057071961,0.082305662,0.1064483,0.027450988,0.030098742,0.039128952,9581.7979,2613.3757,2834.4426,16923.035,35465.984,32476.912,9459.1836,2636.8596,2588.0007,8638.8252,3547.1641,4574.731,8549.5342,4353.7847,5257.7314,-0.05644729,-0.053636696,-0.048382893,-0.23081604,-0.11464486,-0.01079158,-0.008558345,-0.028296508,-0.003274669,0.005504394,0.11679649,0.13335311,0.16204862,0.098072194,0.11787487,0.13198265,0.98936564,-0.78898311,0.012118874,134682,110053,21
4701,Greenwood,0.53642231,0.6322034,0.45698455,0.58499664,0.67915255,0.4823463,0.61241561,0.71814555,0.50110066,0.57887924,0.67046219,0.50478643,0.54471868,0.64202714,0.4636479,0.17166018,0.22748391,0.10712469,0.1041824,0.13072605,0.067175083,0.12493399,0.15990989,0.074614473,0.13710411,0.18502942,0.082240582,0.161061,0.22532217,0.092460722,0.006080236,0.88107932,0.99109375,0.009101947,0.499297688,0.494814572,0.504964198,38922.58215,55599.44253,26752.5478,38420.60183,53146.17893,22867.31235,41645.07318,61082.53531,25793.43444,45678.12567,64502.55945,32105.34206,37554.29816,56581.82934,26461.29595,22420.43313,32097.08003,14451.91324,16625.412,24223.621,9374.1113,21480.803,31961.69768,11622.87226,24909.04064,34973.36405,17083.55562,22166.53302,32131.1666,14340.60382,0.30541322,0.11519186,0.46822625,0.30193171,0.11686106,0.48541099,0.3147037,0.11774861,0.51353973,0.26190329,0.1173717,0.38121682,0.3144677,0.13636419,0.46830148,0.44899586,0.5305022,0.50595647,0.49062419,0.5050503,0.49116281,0.47003141,0.5151459,0.50821304,0.26329145,0.69578844,0.23751046,0.11063617,0.38339615,0.34508771,0.14097551,0.54714096,0.43737075,0.20135948,0.6278196,-0.008690341,-0.076118432,-0.085942186,0.013579165,-0.037452742,-0.044116102,-0.006117443,-0.067696899,-0.075993299,0.054303363,0.065412275,0.067574024,0.020601027,0.017846245,0.032510217,0.032921713,0.036127023,0.046726208,11356.381,-4500.7061,-5483.0928,7552.5273,667.86151,959.11334,7257.5239,-4090.7751,-2722.491,10749.744,169.46899,135.38237,7585.8994,2717.7317,2829.041,0.00051064,0.018615581,-0.00255675,-0.10211898,-0.04523829,-0.045313496,-0.035925042,-0.056054451,0.024521708,0.039339386,0.090723306,0.12231594,0.24442343,0.14864747,0.19986029,0.16312535,0.98501354,-0.87197733,0.004483116,75745,80521,28
4702,Clarksdale,0.55639011,0.62399697,0.51420474,0.57202631,0.61112922,0.5322414,0.58180261,0.63413316,0.54602796,0.59057128,0.64932793,0.54153323,0.56742698,0.62237066,0.54412174,0.23350126,0.29372671,0.100134,0.14784487,0.18729793,0.054656461,0.18002589,0.22359313,0.077305913,0.19799152,0.25431284,0.083667785,0.23428093,0.29647502,0.099090867,0.014565283,0.77699345,0.98663104,0.021911306,0.492633841,0.48063851,0.50394562,46391.30852,59912.38423,32757.14138,37588.31139,47902.51164,27920.64867,40950.29208,53337.24434,27508.33282,47880.03732,60771.29405,34618.41967,48115.14199,60394.18839,34510.54324,24821.92168,33259.36687,15847.32527,16841.684,22718.133,9552.8516,19793.416,26774.53465,11437.02547,26048.80328,33777.93121,17113.17034,24744.78147,33041.57614,15790.14723,0.28230909,0.17390022,0.36807087,0.30433479,0.17075396,0.44761693,0.32261339,0.16791598,0.48670864,0.25770599,0.15751505,0.35079223,0.28792384,0.18033361,0.38689739,0.54014426,0.42832419,0.57482648,0.4190774,0.57347286,0.41515851,0.55329561,0.42716691,0.45058382,0.26013914,0.65785033,0.21874578,0.10292754,0.37322906,0.31485632,0.14092164,0.52553934,0.38513389,0.18775621,0.58868706,0.038198702,-0.011762533,-0.010136192,0.007078034,-0.001906177,-0.031823192,0.018544991,-0.014375593,-0.025412505,0.067014925,0.072881885,0.070133567,0.033683095,0.021784957,0.022828093,0.050146654,0.05425505,0.053475372,12868.782,7056.9438,6575.1396,6697.771,7002.2104,5248.8086,10291.726,7164.8501,5441.0166,11059.799,6267.0415,6484.832,7490.1929,4353.1216,4410.2998,-0.013238904,0.012417631,0.005984241,-0.099584781,-0.099811271,-0.11863777,-0.021530854,-0.033328582,0.008089528,0.013165666,0.084828667,0.1192175,0.21545801,0.132311,0.16638811,0.13572748,0.97206575,-0.75508219,0.011995331,144488,131220,28
